name,gender,english_name
صبحگل,F,Sobhgol
صبحی ناز,F,Sobhī Nāz
صبر,F,sabr
صبر الدین,M,Sabr al-Din
صبر علی,M,Sabr Ali
صبر گل,M,sabr gol
صبرا,F,Sabra
صبرالدین,M,Sabraldin
صبرالله,M,Sabrullah
صبراله,M,Sabrollah
صبرانه,F,Sabrané
صبرعلی,M,Sabreali
صبرناز,f,Sabarnaz
صبره,F,Sabreh
صبرگل,F,Sabargol
صبری,F,Sabri
صبرینه,f,Sabrineh
صبریه,F,Sabriyeh
صبلی ناز,F,Sabli Naz
صبور,F,Saboor
صبورا,F,Sabura
صبوره,F,Sabureh
صبوری,F,Sabouri
صبیح,M,Sabih
صبیحه,F,Sabihé
صبیره,F,Sabireh
صبیه,F,Sabiyeh
صبیهه,F,Sabihé
صجه,F,Sajeh
صحاب,M,Sahab
صحاب الدین,M,Sahab al-Din
صحاب علی,M,Sahab Ali
صحابعلی,M,Sahabali
صحابه,F,Sahabe
صحاره,F,Sahareh
صحبت,F,Sohbat
صحبت الله,M,Sohbatollah
صحبت اله,M,Sohbatollah
صحبت علی,M,Sohbat Ali
صحبتالله,M,Sohbatollah
صحبتعلی,M,Sohbatali
صحت,F,sehat
صحت الله,M,Sehatollah
صحت اله,M,Sehatollah
صحت مراد,M,sehat morad
صحرا,F,Sahra
صحراب,M,Sahraab
صحرابگ,M,Sahraabg
صحنعلی,M,Sahnaali
صحنه علی,M,Sahneh Ali
صحو,f,Sahv
صحیب,M,Sohayb
صحیبه,F,Sahibe
صحیحه,F,Sahihé
صد اله,M,Sad Allah
صد قعلی,M,Sad Qali
صد گنج,M,Sad Ganj
صد یقه,M,Sad Yaghe
صدا,f,Seda
صدابه,F,Sadabeh
صداق,M,Sadaq
صداقت,M,Sedaqat
صداله,M,Sadaollah
صدام,M,Saddam
صدبعلی,M,Sadbali
صدبقه,M,Sadbeqeh
صدر,M,Sadr
صدر الدین,M,Sadr al-Din
صدر الله,M,Sadrollah
صدر اله,M,Sadr olah
صدر علی,M,Sadr Ali
صدرا,M,Sadra
صدرالدین,M,Sadr al-Din
صدرالله,M,Sadrollah
صدرالمعالی,M,Sadr al-ma'ali
صدراله,M,Sadrollah
صدران,m,Sadran
صدرعلی,M,Sadr Ali
صدری,F,Sadrī
صدری جان,F,Sadrī Jān
صدریجان,F,Sadrijan
صدریه,F,Sadrieh
صدریه بیگم,F,Sadrieh Bigam
صدف,F,Sadaf
صدق,M,Sedeq
صدق علی,M,Sedeq Ali
صدقع,M,Sedaqat
صدقعلی,M,Sedeqali
صدقه,F,Sadaqe
صدقیه,M,Sadeghieh
صدوق,m,Sadoq
صدپر,f,Sadpar
صدی,M,Sadi
صدیده,m,Sadideh
صدیف,M,Sadef
صدیفه,M,Sadefeh
صدیق,F,Sadiq
صدیقا,m,Sadiqa
صدیقعلی,M,Sediqali
صدیقه,F,Sediqe
صدیقه بانو,F,Sadeqeh Banu
صدیقه بگم,F,Sadeeqa Begum
صدیقه بیگم,F,Sadeqeh Bigom
صدیقه سهیلا,F,Sadeqeh Soheila
صدیقهی,F,Sadeghi
صدیقی,F,Sediqi
صدیه,F,Sadiyeh
صذیقه,F,Sadiqe
صر فناز,F,Sar Fanaz
صراحی,F,Sarrahi
صراف,F,Sarrāf
صرف ناز,F,Sarfe Naz
صرف گل,F,Sarfe Gol
صرفنار,F,Sarfnar
صرفناز,F,Sarfnaz
صریال,M,Saryal
صریحه,F,Sariheh
صریقه,F,Sariqe
صزه,M,Sazeh
صطفی,M,Sotfi
صعاد,M,Sa'ad
صعد,M,Sa'd
صعدون,M,Sa'dun
صعرا,F,Sa'ra
صعود,M,Sa'ood
صعیه بی‌بی,F,Saye Bi Bi
صغرا,F,Soghra
صغرا خاتون,F,Soghra Khatoon
صغرابیگم,F,Soghrabigam
صغرای خواتون,F,Soghra-ye Khatoon
صغررا,F,Soghra
صغره,F,Soghra
صغری,F,Soghra
صغری بیگم,F,Soghra Bigham
صغری بیگوم,F,Soghra Bigum
صغری خاتون,F,Soghra Khatoon
صغری محمد,F,Soghra Mohammad
صغریب,F,Saqrib
صغر‌ی,F,Soghray
صغزی,F,Soghzi
صغفرعلی,M,Soghraali
صغوره,F,Soghoreh
صغی,F,Soghi
صغیر علی,M,Saghir Ali
صغیه,F,Soghieh
صف خدا,M,Saf Khoda
صف علی,M,Saf Ali
صف یار,M,Saf Yār
صفا,M,Safa
صفا علی,M,Safa Ali
صفاء,M,Safaa
صفاءالدین,M,Safā' al-Dīn
صفات,M,Sefaat
صفات الله,M,Sefaatollah
صفات اله,M,Sefat-e Elahi
صفار,M,Safar
صفاعلی,M,Safaei
صفامحمد,M,Safamohammad
صفاناز,f,Safanaz
صفای,M,Safāy
صفت,M,Sefat
صفت الله,M,Safatollah
صفت اله,M,Sefatollah
صفت علی,M,Sefat Ali
صفتر,M,Saftar
صفدر,M,Safdar
صفدر علی,M,Safdar Ali
صفدرعلی,M,Safdar Ali
صفدرقلی,M,Safdarqoli
صفر,M,Sefr
صفر بانو,F,Sefr Banu
صفر بی‌بی,F,Sefr Bi Bi
صفر تواق,F,Sefr Tavaq
صفر دردی,F,Sefr Dardi
صفر سلطان,F,Sefr Soltan
صفر طواق,M,Sefr Tavaq
صفر عتی,M,Sefr Ati
صفر علی,M,Sefr Ali
صفر قلی,M,Sefr Qoli
صفر قلیچ,M,Sefr Gholich
صفر محمد,M,Sefr Mohammad
صفر مراد,M,Sefr Morad
صفر گل,M,Sefr Gol
صفر گلدی,M,Sefr Goldi
صفرا,F,Safra
صفرا خاتون,F,Safra Khatoon
صفرالدین,F,Sefr al-Din
صفربی بی,F,Safarbi Bi
صفرتاج,F,Safrataaj
صفردردی,F,SafrDardi
صفردوردی,F,Safrdoordi
صفرره,F,Sefrreh
صفرععلی,M,Sefrali
صفرعلی,M,Sefrali
صفرقلی,M,Safargholi
صفرقلیچ,M,Safarghalich
صفرمحمد,M,Sefr Mohammad
صفرگل,F,Sefrgol
صفرگلدی,F,Seforgoldi
صفری,M,Safri
صفقلی,M,Safghali
صفه,F,Safeh
صفه نساء,F,Safhe Nesa
صفوت,F,Safvat
صفور,F,Safour
صفورا,F,Safoura
صفوراء,F,Safoura
صفورال,F,Safural
صفوران,F,Safuran
صفوره,F,Safureh
صفوری,F,Safouri
صفوه اله,F,Safveh Allah
صفویه,F,Safaviyeh
صفی,F,Safi
صفی اللاه,M,Safī al-lāh
صفی الله,M,Safiyollah
صفی اله,M,Safī Allāh
صفی داد,M,Safi Dad
صفی یار,M,Safi Yar
صفیار,M,Safyar
صفیحه,F,Safiheh
صفیحه خاتون,F,Safiheh Khatun
صفیر,M,Safir
صفیر علی,F,Safir Ali
صفیرا خانم,F,Safira Khanom
صفیره,F,Safireh
صفیعلی,m,Safiali
صفیه,F,Safieh
صفیه بانو,F,Safiyeh Banu
صفیه بیگم,F,Safiyeh Begum
صفیه خاتون,F,Safiyeh Khatun
صفیه خانم,F,Safiyeh Khanom
صفیهه,F,Safieh
صفییه,F,Safiyeh
صفی‌الدین,M,Safī al-Dīn
صقری,F,Saqri
صلا,M,Sela
صلات,m,Salat
صلاتین,M,Salatin
صلاح,M,Salāh
صلاح ادین,m,Salāh ad-Dīn
صلاح الذین,M,Salāh al-Dīn
صلاح لیین,M,Salāh Liyin
صلاحالدین,M,Salāhdin
صلاحدالدین,M,Salāhoddin
صلاحدین,M,Salāhdin
صلاح‌الدین,M,Salāh al-Dīn
صلالدین,M,Salāldin
صلبر,M,Salbar
صلبی,F,Salbi
صلبی ناز,F,Salbi Naz
صلبیه,F,Salbiyeh
صلح,M,solh
صلح الدین,M,Solh al-Din
صلدق,M,Sadeq
صلمت اله,M,Salamatollah
صلوه,F,Salveh
صلیمه,F,Salimeh
صمانه,F,Samaneh
صمت,F,Samet
صمد,M,Samad
صمد الله,M,Samadollah
صمد اله,M,Samad Allah
صمد باقر,M,Samad Baqir
صمد حسن,M,Samad Hasan
صمد حلیم,M,Samad Halim
صمد علی,M,Samad Ali
صمد کوهی,M,Samad Kouhi
صمدالله,M,Samadollah
صمداله,M,Samadollah
صمدد,M,Samad
صمدعلی,M,Samadali
صمسام,M,Samsam
صمصام,M,Samsam
صمندر,F,Samandar
صمید,F,Samid
صمیر,F,Samir
صمیرا,F,Samira
صمیعه,F,Samiyeh
صمیم,F,Samim
صمیمه,F,Samimeh
صمیه,F,Somayeh
صنا,F,Sana
صناء,F,Sana
صنبر,F,Sanbar
صنعان,M,San'an
صنعت,F,San'at
صنعت اله,M,San'atollah
صنقلی,M,Sangali
صنم,F,Sanam
صنم بانو,F,Sanam Banu
صنم بر,F,Sanam Bar
صنم دخت,f,Sanam Dokht
صنم رو,f,Sanam Roo
صنم ناز,f,Sanam Naz
صنم گل,F,Sanam Gol
صنمبر,F,Sanambar
صنو بر,F,Sanavbar
صنوبر,F,Sanobar
صنورا,F,Sanavara
صهاف,M,Sahaf
صهبا,M,Sahba
صهباء,M,Sahba
صهمورث,M,Sahmorath
صهیب,M,Sohayb
صهید,M,Sohayd
صو غات,F,Soghat
صو لت,F,Sulat
صو نا,M,Soo na
صوت,F,Soot
صودابه,F,Soodabeh
صورا,F,Soura
صورت,F,soorat
صورت حسین,M,Soorat Hossein
صورت علی,M,Soorat Ali
صورتعلی,M,Sooratali
صوره,F,Sooreh
صوری,F,Soori
صوفا,M,Sofa
صوفی,F,Sufi
صوفیا,F,Sofia
صوفیه,F,Sufiyeh
صولت,F,Soulat
صونا,F,Suna
صونا بکم,F,Suna Bakam
صونا بیگم,F,Suna Bigam
صونا تاج,F,Sona Taj
صونا گل,F,Suna Gol
صونابکم,F,Sonabakam
صونه,F,Suneh
صونیا,F,Sonia
صگر,M,Sagar
صی جعفر,M,Si Jafar
صیا د,M,Sia D
صیاح,M,Siyah
صیاد,M,Seyyad
صیاد الاه,M,Seyyad Alah
صیاد الله,M,Seyyedollah
صیاد اله,M,Seyyad Allah
صیاد علی,M,Seyyad Ali
صیادالله,M,Seyyadollah
صیاداله,M,Seyyadollah
صیادعلی,M,Seyyad Ali
صیاده,F,Siyadeh
صیام,M,Siyam
صیبه,F,Seybeh
صید,M,Seyd
صید احمد,M,Seyyed Ahmad
صید اکبر,M,Seyd Akbar
صید بزرگ,M,Seyd Bozorg
صید جبار,M,Seyd Jabar
صید جعفر,M,Seyyed Jafar
صید جواد,M,Seyd Javad
صید حسن,M,Seyed Hassan
صید حسین,M,Seyyed Hossein
صید رضا,M,Seyed Reza
صید سالار,M,Seyd Salar
صید ستار,M,Seyd Setar
صید عباس,M,Seyed Abbas
صید علی,M,Seyyed Ali
صید علی,M,Seyed Ali
صید محمد,M,Seyed Mohammad
صید مراد,M,Seyd Morad
صید مصطفی,M,Seyed Mostafa
صید موسی,M,Seyed Mousa
صید میرزا,M,Seyed Mirza
صید نازار,M,Seyd Nazaar
صید نظر,M,Seyd Nazar
صید نور,M,Seyd Noor
صید ولی,M,Seyed Vali
صید کرم,M,Seyd Karam
صیدا,F,Sayda
صیداحمد,M,Seyed Ahmad
صیداملک,M,Sayyidamalek
صیدجمال,M,Sayyidjamal
صیدحسن,M,Seyed Hassan
صیدرضا,M,Seyed Reza
صیدعباس,M,Seyed Abbas
صیدعزیز,M,Seyed Aziz
صیدعلی,M,Seyed Ali
صیدمحمد,M,Seyed Mohammad
صیدمراد,M,Seyed Morad
صیدنازار,M,Saydnazar
صیدنظر,M,Seyednazar
صیدنورالدین,M,Seydnoraldin
صیدکریم,M,Sayyidkarim
صیدیقه,F,Seyyedeh
صیدین,M,Seydin
صیذق,M,Seydeq
صیف الدین,M,Sayf al-Din
صیف الله,M,Seyfollah
صیف اللهه,M,Seyfollah
صیف اله,M,Seyfollah
صیف علی,M,Sayf Ali
صیفعلی,M,Seyfali
صیفه,F,Sifeh
صیفور,F,Seyfour
صیفی اله,M,Sayfi Allah
صییقه,F,Seyqeh
ضابط,M,Zabet
ضابطه,F,Zabiteh
ضافر,M,Zafar
ضامن,M,Zamen
ضامن علی,M,Zamen Ali
ضامنعلی,M,Zamanali
ضاهر,M,Zaher
ضحا,f,Zahra
ضحاد,M,Zahad
ضحاک,m,Zahhak
ضحی,M,Zohreh
ضر غام,M,Zar Gham
ضرار,M,Zarar
ضرب اله,M,Zarbollah
ضربعلی,M,Zarbaali
ضرغام,M,Zargham
ضرغام علی,M,Zargham Ali
ضرغامه,f,Zarghameh
ضرقام,M,Zarqam
ضزغام,M,Zargham
ضعیف الله,M,Zaeefollah
ضعیفه,F,za'ifeh
ضعیم,M,Za'im
ضغرا,F,Zoghra
ضغری,F,Zoghri
ضمبر,M,Zambr
ضمیره,F,Zamireh
ضهراب,M,Zahraab
ضهربانو,F,Zahrabanu
ضوالفغار,M,Zavalfaghar
ضیا,M,Zia
ضیا ء,M,Zia
ضیا الحق,M,Zia al-Haq
ضیا الدین,M,Zia al-Din
ضیا اله,M,Ziaollah
ضیا علی,M,Zia Ali
ضیا گل,F,Zia Gol
ضیاء,M,Zia
ضیاء الدین,M,Zia' al-Din
ضیاء اله,M,Ziaollah
ضیاء گل,M,Zia Gol
ضیاءالدین,M,Zia'aldin
ضیاءالله,M,Ziaollah
ضیاءاله,M,Ziaollah
ضیاءعلی,M,Ziaali
ضیاد,M,Ziyad
ضیافت,M,Ziyafat
ضیالحق,M,Zia al-Haq
ضیالدین,M,Ziaoddin
ضیاله,M,Ziaollah
ضیاوالحق,M,Ziaolhaq
ضیای,M,Ziya
ضیای الاه,M,Ziya-ye Elah
ضیای الدین,M,Ziya' al-Din
ضیایاله,M,Ziyāyāleh
ضیایدین,M,Ziyauddin
ضیغم,M,Zigham
طا هر,M,Taher
طا هر ه,F,Taher H
طا هره,F,Tahereh
طا ووس,F,Tavvūs
طائر,m,Taa'er
طابان,F,Taban
طاجیه,F,Tajieh
طار,F,Tar
طارق,M,Tariq
طاره,F,Tāreh
طارود,M,Tarud
طاطارقلی,M,Tatarqoli
طاعره,F,Ta'areh
طاغزدردی,M,Tāghzardī
طاغن دردی,M,Taghan Dardi
طاغن دوردی,M,Taghan Doordi
طاغن قلی,M,Taghan Qoli
طاغن محمد,M,Taghan Mohammad
طاغندردی,M,Taghandardi
طافیه,M,Tafieh
طاقتعتی,M,taaqatiati
طالب,M,Taleb
طالب درویش,M,Taleb Darvish
طالب علی,M,Taleb Ali
طالبی,M,Talebi
طالع,F,Tal'eh
طالوت,m,Talut
طالیا,M,Taliya
طالین,M,Talīn
طامارا,M,Tamara
طاها,M,Taha
طاهر,M,Taher
طاهر بگ,M,Taher Beg
طاهر قلی,M,Taher Qoli
طاهرا,M,Tahra
طاهرالدین,M,Taheralddin
طاهرز,F,Taherz
طاهره,F,Tahereh
طاهره بیگم,F,Tahereh Bigam
طاهره بی‌بی,F,Tahereh Bi Bi
طاهره خانم,F,Tahereh Khanom
طاهری,F,Taheri
طاهری فر,M,Taheri Far
طاهریه,F,Tahariyeh
طاهزه,F,Tahze
طاهعره,F,Tahereh
طاوس,F,Tavus
طاوس بیگم,F,Tavus Bigam
طاووس,F,Tavus
طایف,M,Tayef
طایفه,F,Tayfeh
طایل,M,Tayel
طایمز,M,Taymz
طباطبا,m,Tabataba
طبیه,F,Tabiyeh
طحانی,M,Tahani
طذهر,M,Tazhar
طراق نظر,M,Tarāq Nazar
طراوت,F,Taravat
طرب آرا,f,Tarab Ara
طرب ماه,F,Tarab Mah
طرب‌انگیز,f,Tarab Angiz
طرحان,m,Tarhan
طرخان,M,Torkhan
طرف,M,taraf
طرفه,f,Tarfeh
طرق,m,Taraq
طرلان,F,Tarlan
طرما,M,Tarma
طرماح,M,Tarmāh
طرنان,M,Tornan
طره,f,Toreh
طره خاتون,f,Toreh Khatoon
طرهان,m,Torhan
طریبه,F,Taribe
طریفه,F,Tarifeh
طریقت,F,Tariqat
طعامه,F,Ta'ameh
طعمه,F,Ta'ameh
طعیم,M,Ta'im
طعیمه,F,Ta'imeh
طغاترکان,f,Toghatarkan
طغاتیمور,m,Toghatimur
طغان,m,Toghan
طغرل,M,Toghrul
طغری,M,Toghra
طغیه,M,Toghieh
طلا,F,Tala
طلابانو,F,Talabano
طلار,M,Talār
طلاسان,f,Talasan
طلال,M,Talal
طلاناز,f,Talnaz
طلانه,F,Talāneh
طلاگون,f,Talāgoun
طلایه,F,Talaye
طلایی,F,Talayi
طلب,M,Talab
طلب علی,m,Talab Ali
طلحه,M,Talheh
طلعت,F,Tal'at
طلعت خانم,F,Tal'at Khanom
طلعت فروز,F,Tal'at Foruz
طلعه,F,Tal'eh
طلعیر,F,Talir
طلوع,F,Toloo'
طلی,F,Talí
طلیح خاتون,F,Talih Khatoon
طلیحه,F,Talihé
طلیعه,F,Talieh
طلیعیه,F,Talieyeh
طماسب,M,Tamasb
طمراس,M,Tamras
طمغاج,m,Tamghaj
طناز,F,Tanaz
طنازال,F,Tanazal
طنان,f,Tanan
طنگهی,M,Tangahi
طنین,f,Tanin
طه,M,Tah
طه محمد,M,Tah Mohammad
طها,M,Tahā
طهامه,M,Tahameh
طهران,M,Tehran
طهما س,M,Tahmas
طهماس,M,Tahmas
طهماسب,M,Tahmasb
طهماسبی,M,Tahmasebi
طهماسپ,m,Tahmasp
طهمز,M,Tahmaz
طهمورث,M,Tahmuras
طهمورس,M,Tahmours
طهمینه,M,Tahmineh
طهور,m,Tahoor
طهورا,M,Tahura
طهورث,M,Tahoorath
طهورپ,M,Tahoorp
طهیه,F,Tahieh
طو بی,F,Tavbi
طواق,F,Tavaq
طواق بردی,F,Tavagh Bardi
طواق تاج,F,Tavaq Taj
طواق قلی,M,Tavagh Qoli
طواق محمد,M,Tavaq Mohammad
طواق مراد,M,Tavaq Morad
طواق گل,M,Tavagh Gol
طوبا,F,Tuba
طوبی,F,Tuba
طوبی خانم,F,Tuba Khanom
طوبی زر,F,Tuba Zar
طورات,F,Tavrat
طوران,M,Turan
طورنا,F,Torna
طورگ,m,Torg
طوس,F,Toos
طوش,m,Tosh
طوطی,F,Tuti
طوطی جان,F,Tuti Jan
طوطی خانم,F,Tuti Khanom
طوطیانوش,m,Tootiānush
طوعه,F,Tav'ah
طوف,F,Toof
طوفان,F,Toofan
طولان,F,Tulan
طولای,M,Toulai
طومار,F,Tumar
طوی جان,M,Tavi Jan
طوی محمد,M,Tavī Mohammad
طوی مراد,M,Tavi Morad
طویجان,M,Tavijan
طویقلی,M,Tavighli
طیار,M,Tayyar
طیاربگ,M,Tayyarbag
طیاری,M,Tayari
طیب,M,Tayyeb
طیب احمد,M,Tayeb Ahmad
طیب اله,M,Tayyebollah
طیب علی,M,Tayyeb Ali
طیببه,F,Tayebeh
طیبعلی,M,Tayebali
طیبه,F,Tayebeh
طیبه بیگم,F,Tayebe Bigom
طیره,M,Tireh
طیفور,M,Tayfour
طیلا,f,Tayla
طیمور,M,Teymur
طینوش,m,Tinoush
طیهوج,m,Tayhuj
طیوب,M,Tayub
ظا بطه,F,Zabethe
ظا هر,M,Zaher
ظابط علی,M,Zabet Ali
ظافر,m,Zafer
ظاهر,F,zaher
ظاهر واله,F,Zaher Valeh
ظاهره,F,Zahereh
ظرغام,M,Zargham
ظرفیه,F,Zarfiyeh
ظریف,M,Zarif
ظریفت,F,Zarifat
ظریفه,F,Zarifeh
ظزیفه,F,Zarifeh
ظعفر,M,Za'far
ظفر,M,Zafar
ظفر دخت,F,Zafar Dokht
ظفرالله,M,Zafarollah
ظفرداد,m,Zafardad
ظفردخت,f,Zafardokht
ظفره,F,Zafareh
ظفز,M,Zafaz
ظلیمه,F,Zalimeh
ظهر الدین,M,Zohre-aldin
ظهراب,M,Zohraab
ظهرالدین,M,Zohroddin
ظهور,M,Zohur
ظهوره,M,Zohoreh
ظهیر,M,Zahir
ظهیر الدین,M,Zahir al-Din
ظهیراحمد,M,Zohir Ahmad
ظهیرالدین,M,Zahir al-Din
ظهیره,f,Zahireh
ظین علی,M,Zeyn Ali
ع باس,M,A Bas
عا تکه,F,Aatekeh
عا جر,F,Aajar
عا دل,M,Adel
عا طفه,F,Aatefeh
عا لم,M,Aalem
عا لیه,F,Aliyeh
عا کف,M,Aakaf
عا یشه,F,Ayesha
عا یشه سراب,F,Ayesha Sarab
عابت,M,Abat
عابث,M,Abeth
عابد,M,Abed
عابد رضا,M,Abed Reza
عابد علی,M,Abed Ali
عابداله,M,Abdollah
عابده,F,Abdeh
عابدین,M,Abedin
عابر,M,Aaber
عابس,M,Abas
عابی,M,Aabi
عاتقه,M,Ateqeh
عاتمتاج,M,Atamtaaj
عاتکه,M,Aatakeh
عاجی,F,Aaji
عاد,m,Ad
عادل,M,Adel
عادل رضا,M,Adel Reza
عادل شاه,M,Adel Shah
عادل قلی,M,Adel Qoli
عادلرضا,M,Adelreza
عادله,F,Adileh
عادله خانم,F,Adileh Khanom
عادلیه,F,Adeliyeh
عادی,M,Adi
عادیات,f,Aadiyat
عادیکه,M,Adikeh
عاذل,M,Azl
عارز دردی,M,Arz Dardi
عارص,M,Aars
عارف,M,Aref
عارف علی,M,Aref Ali
عارف پاشا,m,Aref Pasha
عارفه,F,Arefeh
عارم,F,Aarem
عاریه,F,Aariyeh
عازفه,F,Azafeh
عازم,M,Azam
عازیز,M,Aziz
عاسیه,F,Asiyeh
عاشر,M,Asher
عاشر بی‌بی,F,Asher Bi Bi
عاشر سلطان,F,Asher Soltan
عاشر قلی,M,Asher Qoli
عاشر محمد,M,Asher Mohammad
عاشرمحمد,M,Ashar Mohammad
عاشق,M,Ashegh
عاشور,M,Ashur
عاشور بردی,M,Ashour Bardi
عاشور بی‌بی,M,Ashur Bi Bi
عاشور دردی,M,Ashour Dardi
عاشور طغان,M,Ashour Taqan
عاشور علی,M,Ashour Ali
عاشور قلی,M,Ashour Qoli
عاشور قلیچ,M,Ashour Gholich
عاشور محمد,M,Ashour Mohammad
عاشور مراد,M,Ashour Morad
عاشور گلدی,M,Ashour Goldi
عاشورا,M,Ashura
عاشوربی بی,F,Ashourabi Bi
عاشورتاج,F,Ashourtaj
عاشورجان,F,Ashourjan
عاشوردردی,M,Ashourdardi
عاشورعلی,M,Ashourali
عاشورقلی,M,Ashourgholi
عاشورمحمد,M,Ashour Mohammad
عاشورگلدی,F,Ashourgoldi
عاشیه,F,Ashiyeh
عاصف,M,Asef
عاصفه,F,Aasefeh
عاصم,M,Asim
عاصمه,F,Asmeh
عاصی,M,Aasi
عاصیه,F,Asiyeh
عاطف,M,Aatif
عاطفه,F,Aatefeh
عاطفی,F,Aatofi
عاطمه,F,Atieh
عاطی,F,Aati
عاطیه,F,Aatiyeh
عاظفه,F,Azafeh
عاف,M,Aaf
عافت,F,Aafat
عافیه,F,Aafieh
عاقبت,F,Aaghebat
عاقل,M,Aqil
عاقله,F,Aqileh
عالانی,M,Alani
عالم,F,Aalam
عالم بهای,F,Aalam-e Baha'i
عالم تاج,F,Aalam Taj
عالم رخ,F,Aalam Rokh
عالمتاب,F,Alemtab
عالمتاج,F,Alametaj
عالمه,F,Aalemeh
عاله,F,Aaleh
عالهه,F,Aaleh
عالی,F,Aali
عالیا,F,Aaliya
عالیه,F,Aliyeh
عالیه بیگم,F,Aliyeh Bigam
عالیه خانم,F,Aliyeh Khanom
عامان,M,Aman
عامر,M,Amir
عامره,F,Amereh
عامل,M,Amel
عامنه,F,Amaneh
عاموس,m,Amus
عامیل,M,Amil
عاکف,M,Akif
عاکول,M,Akool
عای,M,Ayi
عای اصغر,M,Aye Asghar
عای اکبر,M,Aye Akbar
عای رضا,M,Aye Reza
عایدین,M,Ayidin
عایش,F,Ayesha
عایشه,F,Ayesha
عایشه بی‌بی,F,Ayesha Bi Bi
عایشه گل,F,Ayesha Gol
عایشیه,F,Aayeshieh
عایله,F,Ayleh
عب الرضا,M,Ab al-Ridha
عب دا لباقی,M,Abda Labaqi
عب دالجلیل,M,Abd al-Jalil
عبا,M,Abā
عبا اسد,M,Abā Asad
عبا س,M,Abbas
عبا سعلی,M,Abā Sa'li
عبا صلت,M,Abā Salat
عبااس,M,Abbas
عباد,M,Ebad
عباد الدین,M,Ebad al-Din
عباد الله,M,Ebadollah
عباد اله,M,Ebadollah
عبادالرحمن,M,Ebad al-Rahman
عبادالله,M,Ebadollah
عباداله,M,Ebadollah
عبادت,M,ebadat
عبادت خانم,M,Ebadat Khanom
عبادعلی,M,Ebadali
عبادلله,M,Abdollah
عبادله,M,Ebadollah
عبادی,M,Ebadi
عبادی اله,M,Abadi Allah
عباس,M,Abbas
عباس اله,M,Abbas Allah
عباس خان,M,Abbas Khan
عباس رمرودی,M,Abbas Ramroodi
عباس سالار,M,Abbas Salar
عباس علی,M,Abbas Ali
عباس غلی,M,Abbas Gholi
عباس قلی,M,Abbas Qoli
عباس قوام,M,Abbas Qavam
عباست,M,Abast
عباسعبی,M,Abbasabi
عباسعتی,M,Abbasati
عباسعلی,M,Abbasali
عباسعلی حسین,M,Abbasali Hossein
عباسغلی,M,Abbasgholi
عباسقلی,M,Abbasgholi
عباسی,M,Abbasi
عباصلت,M,Abasalt
عبالجلیل,M,Abuljalil
عبالحامد,M,Abulhamid
عبالحسن,M,Abulhasan
عبالحسین,M,Abulhossain
عبالحمید,M,Abalhamid
عبالخالق,M,Abal-Khaliq
عبالخلیل,M,Abalkhalil
عبالرحیم,M,Abalrahim
عبالرزاق,M,Abdolrazag
عبالرشید,M,Abu al-Rashid
عبالرضا,M,Abalrezā
عبالزهرا,M,Abalzahra
عبالصمد,M,Abu al-Samad
عبالعزیز,M,Abdolaziz
عبالعظیم,M,Abdolazim
عبالغنی,M,Abulghani
عبالقادیر,M,Abulqadir
عبالله,M,Abdollah
عبالمجید,M,Abulmajid
عبالمحسن,M,Abul-Mohsen
عبالمطلب,M,Abal-Matlab
عبالمنصور,M,Abalmansur
عبالناصر,M,Abalnasir
عبالنبی,M,Abalnabi
عباله,M,Abaleh
عبای,M,Abayi
عبای علی,M,Abaye Ali
عبایت,M,Abayat
عبتس,M,Abtas
عبد,M,Abd
عبد ا لقا یم,M,Abd al-Qayyim
عبد ا له,M,Abdollah
عبد ارضا,M,Abd Arza
عبد اسلام,M,Abd Eslam
عبد اشکور,M,Abd Ashkur
عبد ال,M,Abdol
عبد الاحد,M,Abd al-Ahad
عبد الامام,M,Abd al-Imam
عبد الامیر,M,Abd al-Amir
عبد الاه,M,Abdollah
عبد البا سط,M,Abd al-Basat
عبد الباسط,M,Abd al-Baset
عبد الباقی,M,Abd al-Baqi
عبد البصیر,M,Abd al-Basir
عبد الثدوس,M,Abd al-Thadus
عبد الجبار,M,Abdol Jabbar
عبد الجلال,M,Abdoljalal
عبد الجلیل,M,Abdoljalil
عبد الحامد,M,Abd al-Hamid
عبد الحسن,M,Abdolhasan
عبد الحسین,M,Abdolhossein
عبد الحلیم,M,Abd al-Halim
عبد الحمد,M,Abd al-Hamid
عبد الحمید,M,Abdolhamid
عبد الحنان,M,Abd al-Hanan
عبد الحکیم,M,Abd al-Hakim
عبد الحی,M,Abd al-Hayy
عبد الخالق,M,Abd al-Khaliq
عبد الخضر,M,Abd al-Khadr
عبد الخلیل,M,Abd al-Khalil
عبد الرازق,M,Abd al-Razaq
عبد الرحمان,M,Abdolrahman
عبد الرحمن,M,Abdolrahman
عبد الرحیم,M,Abdolrahim
عبد الرزاق,M,Abd al-Razzaq
عبد الرسول,M,Abd al-Rasul
